X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62
CYP2U1,1.004,0.999125,0.769375,0.906875,0.426125,0.41325,0.209375,0.423875,0.408375,0.5,0.47975,1.013,0.66,0.3575,0.406625,0.3285,0.838375,0.449875,0.933375,1.13728571428571,0.675375,1.008125,0.367375,0.29575,0.15725,0.689,0.04725,0.322625,0.21775,0.489625,1.007875,0.851125,0.3755,0.73825,0.59075,0.313714285714286,0.7525,1.09757142857143,0.708625,0.413,0.3985,0.428571428571429,0.688,-0.1265,1.505625,1.2825,0.661625,0.866714285714286,0.7165,0.665,0.4125,1.15375,1.10214285714286,0.595,0.740375,0.871,0.75225,0.779625,0.801875,-0.080875,0.436375,1.093875
ZCWPW1,0.98575,1.0295,0.80475,1.44625,1.173,0.69625,0.734,1.1705,1.145,0.89825,1.0075,1.4595,0.7135,0.78725,0.9935,1.63475,1.38775,1.18775,0.94125,1.14475,1.31525,1.09975,1.143,0.996,1.337,0.9625,1.15075,0.94525,1.115,1.189,1.57,0.83525,1.81825,1.50825,1.3735,1.23875,1.18825,1.18225,1.68525,1.3965,0.952,1.28,1.21975,0.5265,1.4455,1.14975,0.7895,1.583,1.2205,1.3565,1.56175,1.2215,1.487,1.1895,1.44825,0.92425,0.9645,1.926,1.01675,1.33575,1.30425,1.13875
ACAT1,0.47575,1.0145,-0.1005,-0.355,0.4135,0.76975,0.15375,-0.359,0.03475,-0.11875,0.07275,1.4955,-0.39175,-0.4805,-0.7625,0.32225,0.14075,0.01175,0.0065,-0.4065,0.91775,1.232,-0.49775,-0.126,-0.5815,0.01575,-0.529,-1.21925,-0.52175,-0.893,0.61525,1.13825,1.39125,-0.23675,-0.05675,-0.04875,1.07075,0.7715,0.2115,0.3785,0.27225,-0.66375,0.29675,-1.4925,-0.442,0.833,0.52025,0.121,0.2115,-0.08325,-0.90475,1.53275,1.52875,-0.52225,0.232,1.6785,-0.65825,1.2435,-0.261,-0.292,-0.23,0.69075
MEOX1,4.504,4.784,3.86466666666667,2.54433333333333,3.47833333333333,4.09016666666667,2.29866666666667,3.4505,2.74883333333333,3.9575,3.61283333333333,5.13066666666667,3.403,3.591,1.74066666666667,1.5415,3.2745,4.56116666666667,3.88833333333333,2.552,3.14333333333333,5.17116666666667,3.77233333333333,3.75566666666667,2.52433333333333,3.76616666666667,2.47616666666667,2.59933333333333,2.9615,2.83816666666667,3.8855,4.1006,4.56283333333333,2.77883333333333,3.44366666666667,1.91433333333333,0.7315,3.7915,3.26083333333333,3.9635,4.45883333333333,3.456,3.15216666666667,-0.13425,2.42316666666667,4.42533333333333,5.00066666666667,3.80166666666667,2.75783333333333,2.82766666666667,2.963,5.44983333333333,4.87566666666667,2.46216666666667,3.948,4.96633333333333,3.54883333333333,4.0475,2.172,3.27166666666667,5.01833333333333,5.5005
ADAMDEC1,2.8805,0.824,3.38,1.45075,4.79175,2.57325,5.01325,1.17075,2.50225,1.54075,2.43775,0.42775,1.40825,4.43175,0.716,2.5465,2.6355,5.29425,3.4995,1.52675,0.69275,1.8285,3.64925,2.40225,1.73,5.29375,2.77075,1.70225,3.00375,6.84025,1.144,1.1785,1.43225,1.8465,1.52325,0.9975,0.5275,2.03675,3.0155,6.0575,1.8215,1.63175,1.56325,0.58625,4.2855,2.647,1.90775,0.4175,3.49125,2.36725,0.3265,3.6695,1.5435,0.9195,2.60825,0.357,4.5605,1.4115,3.88175,3.089,3.16825,2.4685
TSSC1,-0.7525,-0.74825,-0.7265,-1.147,-0.84375,-0.53,-0.46725,-0.866,-0.55675,-0.819,-0.81425,-1.16575,-0.9515,-0.39975,-1.711,-1.68825,-1.6875,-1.13275,-0.7015,-0.91975,-1.7135,-1.30875,-0.92525,-0.799,-1.12925,-1.00725,-0.89025,-1.0345,-0.2365,-0.59725,-1.633,-0.886,-1.41725,-1.0395,-1.0125,-1.569,-1.352,-1.0115,-1.48625,-1.26225,-1.0705,-1.211,-0.993,0.0175,-1.288,-1.139,-1.018,-1.2965,-0.974,-1.1675,-0.92675,-0.832,-1.40475,-0.72375,-1.2645,-0.8575,-0.6675,-1.8125,-1.85975,-1.47575,-1.39175,-1.35075
FBN2,-1.96857142857143,-1.86485714285714,-1.32364285714286,-1.65678571428571,-1.90828571428571,-1.65278571428571,-0.296,-0.950357142857143,-1.06914285714286,-0.859642857142857,-0.832857142857143,-2.23857142857143,-2.14942857142857,-0.943857142857143,-1.679,-1.95990909090909,-2.2165,-1.94457142857143,-1.69514285714286,-2.19264285714286,-0.759642857142857,-1.60971428571429,-1.41385714285714,-0.591785714285714,-1.80335714285714,-1.26257142857143,-1.12364285714286,-1.67021428571429,-1.31857142857143,-0.773928571428571,-1.63757142857143,-1.69635714285714,-1.71414285714286,-2.10128571428571,-1.962,-1.65542857142857,-0.989214285714286,-1.14266666666667,-2.68707142857143,-1.21878571428571,-1.85057142857143,-2.25,-1.50164285714286,-0.398461538461538,-2.2335,-1.03907142857143,-2.33714285714286,-2.38957142857143,-0.679615384615385,-1.68178571428571,-1.394,-1.99841666666667,-2.6495,-2.06992857142857,-2.17161538461538,-2.81269230769231,-1.77678571428571,-2.54514285714286,-1.57392857142857,-2.20985714285714,-2.25328571428571,-0.899285714285714
ST3GAL1,-0.290833333333333,0.734,-0.2075,-0.602666666666667,-0.110333333333333,1.4345,-0.936166666666667,-0.434,-0.686,-0.3465,-0.203,0.943,-0.679666666666667,-0.5625,0.101666666666667,-2.35066666666667,-0.989166666666666,0.679166666666667,-0.467166666666667,-0.1115,0.633833333333333,0.747833333333333,0.449833333333333,-0.257,-0.804833333333333,-0.229666666666667,-0.512833333333333,0.826166666666667,-0.385666666666667,0.340833333333333,-0.880166666666667,0.358833333333333,0.342666666666667,-0.7425,-0.302166666666667,-2.14983333333333,-2.27816666666667,-1.71816666666667,-0.5105,0.052,0.333666666666667,0.118833333333333,-0.6315,-0.401833333333333,-0.733166666666667,-0.165666666666667,-0.1615,-0.0818333333333333,-0.588833333333333,-1.123,-0.515333333333333,-0.0646666666666667,0.993333333333333,-0.677666666666667,-0.273166666666667,0.660833333333333,-0.126,0.338666666666667,-1.74166666666667,-0.448,-0.281166666666667,-0.288666666666667
HIF3A,0.8573,1.3355,0.3372,0.4233,0.4805,0.8378,-0.1256,0.2224,0.3327,0.6251,0.4546,1.2182,0.5401,0.0171,-0.6118,-0.1205,0.2906,1.0532,0.2411,0.3053,0.1716,1.7267,0.3262,0.2818,0.8221,0.6613,1.0542,0.7344,0.7655,0.9458,0.5578,1.4934,1.3302,0.447,1.1715,1.3756,1.9424,0.6484,1.5662,1.0766,0.7962,0.5179,1.2344,2.536625,0.2972,1.018,1.2666,0.8917,1.1506,0.5534,0.7916,1.5037,2.7704,0.4129,1.1897,1.8366,0.3355,1.5562,0.5386,2.2201,1.602,0.675
UBQLN4,-0.746833333333333,-0.186166666666667,-0.75,-0.496,-0.694166666666667,-0.1805,-0.362333333333333,-0.209333333333333,-0.742,-0.402333333333333,-0.598166666666667,-0.323,-0.367666666666667,-0.227166666666667,-1.404,-2.5425,-2.32283333333333,-1.6965,-0.549166666666667,-0.912833333333333,-0.368166666666667,-1.39,-1.07933333333333,-1.00033333333333,-1.32216666666667,-0.638166666666667,-0.803333333333333,-1.45383333333333,-0.0808333333333333,-0.1065,-1.847,-0.715,-0.923333333333333,-1.3255,-1.50116666666667,-2.2555,-1.72,-0.875,-1.88166666666667,-1.941,-1.16566666666667,-0.345666666666667,-1.22783333333333,0.4174,-1.51433333333333,-0.845666666666667,-0.765833333333333,-1.3805,-0.727,-1.49666666666667,-1.527,-0.269833333333333,-1.32916666666667,-0.567666666666667,-1.81666666666667,-0.947166666666667,-0.5955,-1.77316666666667,-2.56066666666667,-1.5635,-1.5395,-1.813
PIAS3,0.141125,-0.38675,0.092375,0.101,-0.202625,-0.177375,0.281125,0.008,0.258625,0.141375,0.381375,-0.372375,0.113875,0.002,-1.203,-0.480625,-0.546125,-0.659125,0.127625,0.005125,-0.461375,-0.70475,-0.00925000000000002,-0.1725,0.00912500000000002,-0.264875,0.011875,0.30175,0.542625,0.0495,-0.52225,-0.221625,-0.296,-0.13025,0.10275,0.04625,0.133,-0.451125,-0.7945,-0.444,0.070375,-0.144875,0.014,0.537375,-0.165875,-0.30425,0.03425,-0.21775,-0.037625,-0.24525,0.21325,-0.57225,-0.54775,0.419625,-0.3645,-0.562625,0.333125,-0.388625,0.340125,0.278375,-0.07575,-0.566625
MRPL24,-0.214,0.2085,-0.496,-0.491,-0.409,0.31875,0.3865,-0.47325,-0.4635,-0.3435,-0.4145,0.28475,-0.3815,-0.00775,-0.4155,-0.381,-0.301,0.000749999999999997,-0.4495,-0.4725,0.1245,-0.135,-0.2155,-0.09125,-0.19375,-0.1495,-0.5605,-0.31125,-0.3295,-0.6065,-0.44825,-0.10375,-0.006,-0.51675,-0.5445,-0.517,-0.4365,-0.5585,-0.088,-0.12125,-0.0795,-0.23625,-0.39275,0.132,-0.2765,0.234,0.11975,0.0635,0.02575,-0.36325,-0.2035,0.4305,0.755,0.21925,-0.2935,0.299,0.10275,0.182,-0.082,-0.18425,-0.32275,0.133
MARK1,1.756875,1.38675,0.828125,1.01175,0.80525,1.46425,0.194,1.073625,0.44,1.241625,0.4505,2.32275,0.712125,0.763,0.948625,1.369375,2.035625,1.932875,0.94925,0.649375,2.144,3.483625,0.687,0.6015,0.60375,1.44875,0.272125,0.805125,0.45825,0.703375,1.769625,2.0995,1.895625,0.90725,1.177,1.076,0.629875,1.3115,1.53225,1.5105,1.6425,1.141875,1.362125,-1.08,0.6825,2.57425,1.84175,1.849375,0.99375,1.32125,0.57,2.576,1.95575,0.400125,1.55975,3.345,0.300125,2.1775,1.581875,0.2935,1.62225,2.621125
LMBRD1,1.819,1.5825,1.837,1.83275,1.716,1.7125,1.9035,1.7175,2.012,1.7405,1.81725,1.67025,1.74325,1.53325,1.50925,1.704,1.64275,1.67575,1.87025,2.14475,2.15825,2.24875,1.6225,1.64175,1.625,1.519,1.69575,1.4325,1.34275,1.2915,1.8585,1.674,1.72925,1.60475,1.41275,1.68125,1.914,1.77975,1.65025,1.4,1.54425,1.23725,1.1325,-2.37275,1.5805,1.93525,1.734,1.859,1.34225,1.68775,1.70375,2.29175,1.74725,1.30175,1.74275,1.41275,1.32725,2.065,1.86925,1.7385,1.831,1.6805
DTX3L,0.5545,0.788833333333333,0.951333333333333,0.4935,1.216,0.123,0.643,0.807,0.761833333333333,0.486833333333333,0.467666666666667,0.373166666666667,0.7435,0.896,-0.0521666666666667,0.00166666666666663,0.2415,0.805833333333333,1.08666666666667,0.148,0.588833333333333,0.501,0.34,0.384666666666667,0.0153333333333333,1.01633333333333,-0.149833333333333,0.0475,0.0336666666666667,0.788833333333333,1.1795,0.365166666666667,0.3115,0.272833333333333,0.318833333333333,0.238666666666667,-0.442166666666667,1.12233333333333,0.579666666666667,0.855666666666667,1.01233333333333,0.188833333333333,0.507333333333333,-1.01675,0.218333333333333,0.427833333333333,0.309333333333333,0.176166666666667,0.0298333333333333,0.4575,-0.183333333333333,0.612666666666667,0.508,-0.276833333333333,0.847666666666667,0.131833333333333,0.0381666666666667,0.709666666666667,0.837,-0.293,0.178833333333333,1.04866666666667
PPAP2A,2.64725,2.79375,2.187,2.473,1.99425,2.8385,2.09725,1.98375,2.31275,2.32275,1.79075,3.19125,2.103,1.7435,2.24675,2.60475,2.95775,2.93275,2.55625,1.73875,2.29175,3.35475,1.80025,2.0795,1.46825,2.339,2.1755,2.033,1.416,1.967,2.82825,3.15425,2.782,2.02325,2.014,2.11225,1.6665,2.472,2.1435,2.42975,2.93975,1.6165,2.5395,-0.755333333333333,1.8235,3.99575,3.15425,3.19475,2.763,2.61175,1.55725,3.38,2.718,2.02675,2.9135,3.33075,2.50025,2.88225,2.08775,2.09175,2.44825,3.117
TTYH3,-1.49925,0.653,-1.150875,-1.52075,-1.192125,-0.932,-1.678375,-0.8975,-1.73125,-1.035625,-1.290625,-1.216625,-1.755125,-0.780875,-1.639625,-2.601375,-2.6155,-1.50025,-1.090625,-1.801625,-2.8105,-1.45675,-1.610125,-1.73175,-1.606875,-1.158,-1.052875,-1.405375,-0.937625,-0.4625,-2.056,-1.920875,-2.11675,-1.676375,-1.63,-1.86725,-0.882125,-1.68275,-1.8305,-1.18575,-1.261875,-1.174,-1.26625,1.5385,-1.834125,-0.646625,-1.27525,-1.569375,-1.644875,-1.85675,-1.559625,-0.865125,-2.17925,-1.55525,-1.69025,-1.804125,-1.48425,-2.1245,-2.3375,-1.521875,-1.558125,-0.871125
ADORA2A,-0.803125,-0.84425,-1.05675,-0.87825,-0.659,-0.058375,-1.327375,-0.83575,-1.0185,-1.292875,-0.7895,-0.610625,-0.8965,-0.618375,-0.28775,-1.943,-1.601125,-0.11825,-1.0575,-1.3,-0.497375,-1.168,-1.16525,-1.41725,-0.63725,-0.5035,-1.110625,0.01625,-0.7205,0.44625,-1.52525,-0.729375,-1.024375,-0.801375,-0.841125,-2.0945,-0.609375,-1.056125,-1.4775,-0.5525,-0.91975,-0.33975,-0.479625,0.226714285714286,-0.760875,-1.05075,-0.878875,-0.957625,-1.02675,-1.134125,-0.497125,-0.26675,-1.002625,-0.457375,-0.622,-0.954375,-0.53125,-0.97325,-1.602625,-1.0115,-0.92825,-0.637875
RPS27A,0.5515,-0.4185,0.2575,0.5405,0.422,-0.158,0.054,0.47025,0.18525,0.53325,0.55275,-0.521,0.78125,0.50575,0.9805,1.502,1.25025,0.47425,0.159,0.8535,0.24225,-0.25775,0.543,0.165,0.97275,0.68275,0.74125,0.9025,-0.162,0.279,0.49025,-0.0905,0.391,0.8315,0.57875,0.787,1.03825,0.49175,0.4285,-0.07875,0.20425,0.8325,0.3375,-0.897,0.53875,-0.1505,0.35625,0.5165,0.24825,0.8225,1.0965,0.06525,-0.08725,0.71425,0.5685,-0.7905,0.24425,0.4055,1.281,1.01925,0.91925,0.524
E2F1,-2.65,-1.84125,-2.594,-2.38075,-2.87475,-2.086,-2.506,-2.5615,-2.84875,-3.0715,-2.65575,-2.8065,-2.7915,-1.94525,-1.795,-2.116,-2.537,-2.575,-3.1995,-3.11775,-2.714,-2.82875,-2.21675,-3.11,-2.0295,-2.26675,-1.28925,-1.61875,-2.11475,-1.116,-3.41275,-2.83075,-3.2475,-2.0785,-1.8995,-1.55675,-1.104,-2.56825,-1.957,-1.989,-2.0185,-2.0695,-2.02375,1.85225,-1.972,-2.3585,-2.5105,-2.37725,-2.41825,-2.48025,-1.615,-2.5915,-1.79575,-2.014,-2.45125,-2.35075,-2.341,-2.3995,-1.85975,-1.4535,-2.4875,-2.22175
CDC25C,-3.9035,-2.903,-3.99833333333333,-3.50866666666667,-4.03183333333333,-3.33016666666667,-3.17016666666667,-3.1755,-4.0845,-3.00766666666667,-3.54266666666667,-4.20483333333333,-3.9925,-2.79583333333333,-5.1955,-3.23983333333333,-3.47766666666667,-3.303,-3.73566666666667,-3.9285,-3.81066666666667,-4.25883333333333,-2.11633333333333,-3.4395,-3.89516666666667,-3.34483333333333,-3.12533333333333,-3.50466666666667,-3.60616666666667,-2.186,-5.327,-4.01566666666667,-4.68083333333333,-3.52416666666667,-3.689,-3.78683333333333,-3.57933333333333,-3.93066666666667,-3.54733333333333,-3.72566666666667,-4.17283333333333,-4.53183333333333,-4.08033333333333,-1.01533333333333,-3.4885,-4.02583333333333,-4.6935,-4.09666666666667,-4.13266666666667,-3.58483333333333,-4.14416666666667,-4.2725,-3.507,-3.976,-4.0115,-4.10366666666667,-4.6475,-3.807,-3.14183333333333,-4.5,-4.424,-3.7975
RAB11FIP2,0.7235,0.850083333333333,0.939166666666667,1.14333333333333,0.88775,0.678166666666667,0.509666666666667,0.593583333333333,0.803416666666667,0.758333333333333,0.71325,0.960916666666667,0.805583333333333,0.694333333333333,0.739833333333333,1.55275,1.30483333333333,1.09191666666667,1.06416666666667,1.42675,1.44566666666667,2.15933333333333,1.13425,1.5045,0.699,1.03441666666667,0.7285,0.913666666666667,0.545583333333333,0.0940833333333333,1.044,1.35775,0.87925,0.913,0.895,0.451916666666667,0.49925,0.677166666666667,1.0885,0.60575,1.25441666666667,0.674416666666667,0.686166666666667,-0.561666666666667,0.53275,0.6575,0.526666666666667,0.727416666666667,0.101,0.522166666666667,0.44375,1.16041666666667,0.893666666666667,0.7625,0.913416666666667,1.15475,0.38975,0.783,0.43275,0.214833333333333,0.53825,1.10691666666667
PTPRB,3.21675,3.32175,2.5765,1.68275,2.54425,2.99525,1.8225,2.30075,1.637,2.40175,2.33275,3.76475,2.0735,1.57875,2.34925,3.95825,3.29475,3.33475,2.86525,1.721,3.511,3.53725,2.19025,1.762,1.683,3.0705,1.994,2.162,1.49125,2.1725,3.24225,3.854,3.0685,1.56575,2.2045,2.5955,2.34675,4.3465,3.207,3.353,3.2815,2.241,3.36275,-1.31425,1.9895,3.821,3.6225,3.60775,2.52625,2.7405,1.488,4.21875,3.6225,1.4895,3.817,3.57875,2.38125,3.38975,3.0375,2.6475,4.00625,4.449
LAG3,0.0725,-0.66725,-0.3,-0.816,0.775,-1.23025,-1.307,-0.5205,-0.89675,-0.968,-0.413,-1.122,-0.13725,-0.42,-0.1645,-0.3285,-0.4105,0.04775,-0.57,-0.899,0.3245,-0.45025,-0.41675,-1.422,-0.21825,0.46775,-0.95675,0.2965,-0.65025,1.64575,-0.8825,-0.26425,-0.701,0.18825,0.30525,-1.6075,-1.12225,-0.70775,-0.52375,-0.33575,-0.051,-0.237,-0.478,-3.065,-1.21475,-0.786,-0.75775,-0.11925,-0.29375,-0.1025,-0.2725,-0.30125,-0.76825,-0.02575,-0.217,-0.8135,-0.65825,0.41975,-0.13375,-0.5945,0.02475,-0.1955
SIPA1L2,-0.74925,-0.38275,-0.92775,-1.07375,0.1665,-0.99075,0.68075,-0.282,-0.8965,-0.51325,-0.2695,-1.25225,-1.2095,-0.65275,-1.18675,-0.985,-0.71875,-0.66425,0.1065,-0.33925,-0.259,-0.63375,-0.86775,-0.15725,-0.649,-0.20525,-0.725,-0.367,-0.68675,-0.58175,-0.81,-0.39725,-1.11425,-0.81125,-0.803,-0.8205,-1.85875,-0.53,-1.099,-0.7045,-0.6865,0.12175,-0.346,-3.9235,-0.918,-0.40075,-0.65125,-0.49825,-0.69875,-1.1425,-0.96225,-0.83575,-0.719,-0.4795,-1.24525,-1.091,-1.29125,-0.96925,-0.27,-1.6475,-1.0525,-0.298
ECOP,0.18475,0.365,-0.43125,-1.2685,-0.3795,-0.0935,-0.87125,-0.81075,-0.607,-0.84425,-0.082,-0.21325,-0.7775,-0.51075,-1.07975,-1.29675,-0.84625,-0.15925,-0.209,-1.5355,-0.065,-0.10075,-0.64675,-1.575,-1.36625,-0.161,-0.56725,-1.14325,-0.99525,0.795,-0.8525,-0.138,-1.12875,-0.89625,-0.91675,-1.028,-1.0705,-0.00900000000000001,-1.2245,-0.7735,-0.555,-0.6905,-0.57925,-1.88175,-1.1535,0.19525,-0.21975,-0.3545,-1.1185,-0.6135,-1.00425,0.02825,-1.0445,-1.8405,-0.96,-0.46525,-1.315,-0.82225,-0.50475,-1.24275,-0.7785,0.132
PPARG,2.51816666666667,3.33133333333333,0.8345,0.740333333333333,1.95883333333333,3.301,0.121833333333333,0.290833333333333,0.439666666666667,1.58233333333333,0.0411666666666667,4.24966666666667,0.698,0.437833333333333,2.00433333333333,2.13733333333333,2.94116666666667,3.079,1.104,0.0778333333333333,3.95983333333333,3.99483333333333,1.12383333333333,1.81,0.478666666666667,2.08816666666667,1.2675,1.001,0.3525,0.21,2.3615,3.02666666666667,4.1805,0.809166666666667,1.547,1.39066666666667,2.98133333333333,2.8755,2.41183333333333,2.76283333333333,2.89516666666667,1.735,3.10566666666667,-0.815,1.5475,3.67383333333333,3.25416666666667,3.64583333333333,2.8195,1.28133333333333,0.6845,3.988,4.56633333333333,-0.0473333333333333,3.64866666666667,4.28083333333333,0.9,4.07766666666667,1.6695,2.05466666666667,2.72183333333333,3.50416666666667
BBS10,1.21516666666667,0.722,0.706166666666667,1.54333333333333,0.906333333333333,0.873166666666667,0.891666666666667,1.03666666666667,1.38916666666667,0.5845,1.06666666666667,0.918166666666667,1.23,0.585666666666667,1.8575,0.494,1.4075,0.954833333333333,1.20783333333333,1.71416666666667,1.94883333333333,1.78533333333333,1.109,1.1155,1.1285,0.969833333333333,1.27216666666667,1.17916666666667,1.16616666666667,0.179666666666667,1.30116666666667,0.937,0.654333333333333,1.04883333333333,1.0315,1.48616666666667,1.23383333333333,1.07716666666667,0.640666666666667,0.563666666666667,0.637333333333333,0.708166666666667,0.197166666666667,-1.72116666666667,1.77016666666667,1.24,1.22333333333333,1.35783333333333,1.08966666666667,0.574666666666667,1.05416666666667,1.45883333333333,1.43283333333333,1.2005,1.29033333333333,1.26583333333333,1.10933333333333,1.4365,1.02616666666667,0.419,1.26433333333333,1.114
CITED1,3.347,-1.7235,2.25175,1.76625,1.1945,2.721,2.9655,1.04725,3.1485,2.52375,3.99475,-1.38375,1.28025,2.078,0.836,2.398,3.41025,1.19425,2.84325,3.22325,0.047,-1.60875,1.84725,0.5235,3.49975,0.68125,1.897,0.20425,3.62275,-0.40625,3.45675,-1.5385,0.90925,2.008,0.43625,1.96825,-0.82375,1.533,-0.057,0.19,3.58325,2.221,1.868,-0.75275,2.53025,1.478,3.34225,1.627,-0.5765,3.52375,2.7675,-1.217,0.383,3.06925,1.4015,-0.18775,1.503,-0.49625,3.0625,0.78875,1.49325,-1.22975
MYBL2,-3.43375,-2.654375,-3.626375,-3.22225,-3.5155,-3.048375,-3.439125,-3.28125,-3.66875,-3.378625,-3.25575,-3.59875,-3.3755,-2.857,-3.209375,-2.94475,-3.1905,-3.18,-3.68375,-3.63575,-5.16725,-3.68,-2.855125,-3.524125,-3.19825,-2.762125,-2.460625,-3.285125,-2.978625,-1.379375,-4.5035,-3.814875,-4.17775,-2.976875,-2.9325,-3.29775,-2.418625,-3.401,-3.147875,-3.174375,-3.263,-3.310125,-3.629875,1.02975,-3.236375,-3.87775,-3.970625,-3.46425,-3.531625,-3.302125,-3.22875,-3.49125,-3.001875,-2.9975,-3.397125,-3.3395,-3.6225,-3.081,-3.075875,-3.288875,-3.519875,-2.9855
TTC18,2.655,1.958,2.11425,3.33025,3.162,2.0595,3.09625,3.08125,2.545,3.163,3.07975,2.51675,3.386,2.468,1.964,3.473,3.5155,3.0765,3.61575,2.1025,1.4675,2.55775,2.47425,2.8745,3.47,2.94975,3.76225,2.85375,2.8495,2.512,4.0345,1.26,2.924,2.9285,3.4185,3.9,2.25875,1.9875,3.90225,3.3205,3.147,3.5065,2.887,-0.54975,2.946,2.4675,2.89075,3.12525,3.1795,3.49325,3.617,2.712,2.46,3.0605,3.285,2.47825,2.774,3.05575,4.84275,3.626,3.323,1.76425
PARP14,0.371625,1.0935625,0.651625,0.3571875,1.4045625,0.6669375,0.1659375,0.2788125,0.379,0.3111875,0.6105,0.5805625,0.9441875,0.32075,-0.2895,-0.113857142857143,0.04,0.6749375,0.98575,0.3856875,0.6145,1.1355625,0.4931875,0.85125,0.161125,1.3975625,0.3056875,0.5754375,-0.1535625,0.823875,0.327,0.8076875,0.05875,-0.101375,0.2830625,-0.133866666666667,-0.2980625,0.0711333333333333,0.2085625,-0.0369375,1.21746666666667,0.31275,0.637733333333333,-0.62375,-0.2549375,0.4966875,0.6214375,0.374375,-0.214125,-0.1284375,-0.1261875,0.063375,0.2276875,0.0310625,0.174,0.65275,-0.296125,0.11375,0.1184375,-0.2831875,0.097625,0.5799375
HOXA3,0.557333333333333,0.35475,0.497833333333333,0.96025,0.697833333333333,0.110333333333333,-0.414666666666667,1.32658333333333,0.79725,0.758333333333333,0.773833333333333,0.793,1.19983333333333,0.680833333333333,1.648,0.634583333333333,0.704,0.6855,-0.423666666666667,0.988,1.00758333333333,0.606083333333333,0.902833333333333,0.463166666666667,1.5835,0.377833333333333,0.65175,1.43666666666667,1.31525,0.610833333333333,0.14975,1.062,1.02675,1.24941666666667,1.2815,0.2325,1.22475,0.0994166666666668,1.09591666666667,0.891666666666667,1.07633333333333,1.05016666666667,0.189416666666667,1.92136363636364,1.55091666666667,0.27225,0.857083333333333,1.1585,0.756583333333333,0.6105,1.41216666666667,0.3225,0.921166666666667,1.55566666666667,1.1515,0.904666666666667,0.84375,1.08816666666667,0.473,1.30091666666667,1.31208333333333,0.282
RPS8,0.541833333333333,-0.275,0.1675,0.700166666666667,0.542166666666667,0.104333333333333,0.537833333333333,0.847,0.429,0.875166666666667,0.64,-0.458166666666667,0.777166666666667,0.804833333333333,-0.6175,0.0585,0.198,-0.115833333333333,0.953166666666667,0.776166666666667,-0.354666666666667,-0.523,0.402333333333333,0.695333333333333,0.4705,0.538333333333333,0.674333333333333,-0.156333333333333,0.575666666666667,0.160166666666667,0.693166666666667,-0.350333333333333,0.0245,0.958,0.362666666666667,0.741833333333333,0.952166666666667,0.684666666666667,0.293666666666667,0.0991666666666667,-0.299166666666667,0.355166666666667,0.352666666666667,-0.340833333333333,0.0471666666666667,-0.268333333333333,-0.175666666666667,-0.0686666666666667,0.449166666666667,0.475,0.313666666666667,-0.431166666666667,-0.0575,0.836333333333333,-0.0133333333333333,-0.510333333333333,0.270833333333333,-0.238,0.0696666666666667,0.0608333333333333,0.05,-0.333666666666667
C10orf65,0.98575,1.88575,-0.2585,0.38825,0.4175,1.21425,-0.74575,-0.56925,0.606,-0.001,-0.51825,2.3975,0.72875,-0.18375,0.52125,-0.108333333333333,0.981,1.043,0.2315,-0.743,1.9745,2.40575,0.36225,-0.35975,-1.23175,0.43025,-0.123,-0.2745,-0.7385,-0.98,1.234,2.03475,1.7265,-0.36225,0.4,-0.55675,-0.992333333333333,0.19,-0.06525,0.77025,0.514,-0.765,0.36525,-1.35975,-0.19125,1.9625,1.34625,1.107,0.8715,0.3985,-0.6855,2.16925,2.28,-0.97325,0.66775,2.755,-0.25375,2.012,-0.44375,-0.4995,-0.1705,1.06175
